fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,19.0,2.0,0.9790102257847823,0.9996598059007957,0.5107231140136719
mean,cosine,19.0,3.0,0.946992543805273,0.9820405607834337,0.55855393409729
mean,cosine,19.0,4.0,0.9309069806303821,0.9739751745474813,0.5794858932495117
mean,cosine,19.0,5.0,0.9216690676842288,0.9688738055734811,0.6287899017333984
mean,cosine,19.0,7.0,0.9123049975139323,0.9642666387017853,0.6995639801025391
mean,cosine,19.0,10.0,0.9061822603583432,0.9610995571664946,0.8232071399688721
mean,cosine,19.0,14.0,0.9031700734209144,0.9595373890627634,1.0165250301361084
mean,cosine,19.0,19.0,0.9018843093218996,0.9585650286594121,1.2324192523956299
mean,cosine,19.0,27.0,0.9018092173359845,0.9582807895114029,2.1421759128570557
mean,cosine,19.0,37.0,0.9029733196316811,0.9589759167082091,3.438828229904175
mean,cosine,19.0,52.0,0.9048737065335495,0.9598910011393008,4.971463918685913
mean,cosine,19.0,72.0,0.9070253595441582,0.9609456328445848,8.630175113677979
mean,cosine,19.0,100.0,0.9098635026759145,0.9620826550193272,11.956210374832153
mean,cosine,32.0,1.0,1.0871845533270208,1.0542004783588286,0.6946229934692383
mean,cosine,32.0,2.0,0.9805502980561436,1.000448345607934,0.5162911415100098
mean,cosine,32.0,3.0,0.9471095857332875,0.9830754935424532,0.5580620765686035
mean,cosine,32.0,4.0,0.931099767048031,0.9752532169391173,0.5881330966949463
mean,cosine,32.0,5.0,0.9220880634158355,0.9705881511150343,0.636756181716919
mean,cosine,32.0,7.0,0.912727258436162,0.9653114482124657,0.702070951461792
mean,cosine,32.0,10.0,0.9068678172414837,0.9620805230489254,0.8272900581359863
mean,cosine,32.0,14.0,0.903398149790782,0.9602996365214156,0.9896612167358398
mean,cosine,32.0,19.0,0.9019970506379872,0.959528312843517,1.1616671085357666
mean,cosine,32.0,27.0,0.9019110133603346,0.9594111768318575,1.4661049842834473
mean,cosine,32.0,37.0,0.9024963791161733,0.9595041196277841,2.256783962249756
mean,cosine,32.0,52.0,0.904165954988429,0.9603918474973155,4.640209913253784
mean,cosine,32.0,72.0,0.906315127592834,0.9611356705777031,9.113400220870972
mean,cosine,32.0,100.0,0.9087702397822575,0.9621554530140282,14.067150831222534
mean,cosine,52.0,1.0,1.0888755660367984,1.053937574964026,0.7033510208129883
mean,cosine,52.0,2.0,0.9813625376039159,1.0003966540457054,0.5311989784240723
mean,cosine,52.0,3.0,0.948311816812304,0.9842444658051942,0.5689799785614014
mean,cosine,52.0,4.0,0.9318000081705564,0.9757011558253017,0.586327075958252
mean,cosine,52.0,5.0,0.9228868993182726,0.971024596042928,0.6433160305023193
