fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,32.0,4.0,0.9631909028686405,0.9761699086270313,0.19449520111083984
mean,cosine,32.0,5.0,0.9536785204986631,0.9716910249026954,0.20075702667236328
mean,cosine,32.0,7.0,0.9473040792161166,0.9683913606342508,0.2186899185180664
mean,cosine,32.0,10.0,0.941451980005375,0.9653250371810936,0.23006081581115723
mean,cosine,32.0,14.0,0.9392501976056542,0.9652419623914743,0.2558887004852295
mean,cosine,32.0,19.0,0.9386039784070714,0.9657285815935877,0.27201414108276367
mean,cosine,32.0,27.0,0.9385912378197236,0.9667915302226333,0.29549312591552734
mean,cosine,32.0,37.0,0.9398469279863475,0.9681412794926391,0.323167085647583
mean,cosine,32.0,52.0,0.9416132352537933,0.9693714082426439,0.400698184967041
mean,cosine,32.0,72.0,0.9445608235983786,0.9714405759556108,0.5477890968322754
mean,cosine,32.0,100.0,0.9481629498554742,0.9733992103178102,0.5883581638336182
mean,cosine,52.0,1.0,1.1425204512982283,1.0783622094522944,0.17771482467651367
mean,cosine,52.0,2.0,1.0216329539821083,1.0102978862355994,0.21623492240905762
